batter_id,batter,comp_1,sim_1,comp_2,sim_2,comp_3,sim_3
98ecf62a,HH Dippenaar,Abdur Razzak,84.9,Bilal Khan,84.7,K Piet,83.4
98f33eed,L Ward,HDRL Thirimanne,81.5,Saad Bin Zafar,76.2,Mehedi Hasan Miraz,71.7
990f1424,YP Dayal,Mahmud Jasat,66.5,Thuya Aung,65.1,C Rububagumya,64.3
9920dd86,CA Soper,C Sudarsanan,77.3,Sufyan Mehmood,77.0,KS Bagabena,70.2
993281c2,Muhammad Naeem,AJ Jabiri,81.5,Kim Daeyeon,77.5,Khin Aye,77.4
99464591,MJ North,SG Mangela,77.9,DM de Silva,73.9,J Tuffin,70.6
9948e262,HE van der Dussen,V Kohli,94.4,DJ Malan,94.0,KS Williamson,93.5
995fd3b2,M Gogev,YBK Jaiswal,96.3,MR Marsh,95.4,VP Thamotharam,95.3
9960a421,H Dandapani,SE Marsh,72.3,R Rohan,70.6,S Chandramohan,70.4
99639abf,NJ Astle,M Syahadat Ramli,80.1,RR Pant,79.2,OA Shah,77.4
99663fa5,D Mongia,Imal Zuwak,90.3,S Bau,89.1,A Vala,86.6
99ad98b0,JM Vujinovich,Thuya Aung,80.3,C Rububagumya,79.1,HV Mandhyan,74.0
99b75528,JC Buttler,AK Markram,98.3,SA Yadav,97.7,MR Marsh,97.6
99bf1fb7,A Yon,S Sesazi,83.3,P Khadka,82.8,RG Mukasa,82.5
99cddc5e,GH Dockrell,SW Billings,90.1,Yasim Murtaza,89.3,Shadab Khan,89.0
99d63244,KM Jadhav,MC Henriques,85.3,CK Kapugedera,85.0,Ahmed Faiz,84.3
99ffb3d3,KRP Silva,P Useni,92.6,Shahid Afridi,92.4,CV Anto,89.3
9a08a863,Ansar Iqbal,B Bhandari,80.7,VP Thamotharam,78.9,V Ravindran,77.8
9a137157,OO Bascome,LPC Silva,69.2,S Samarawickrama,57.7,DR Patankar,57.4
9a28e6e1,AJA Samuels,K Piet,70.2,Yasin Patel,65.7,A Reyes,64.2
9a2fc964,BC Fortuin,AA Rahayu,68.9,SR Thompson,66.3,KS Bagabena,62.4
9a46c4e5,GD Phillips,RD Berrington,97.9,IDM Latin,97.3,AK Markram,97.3
9a54c30a,Mirza Ahmed,Ibrahim Rizan,84.9,A Zampa,82.3,CA Young,81.8
9a6b71d1,SP Khakurel,Mohamed Azzam,80.6,B Balala,79.8,Ibrahim Hassan,76.4
9a8f01b7,W Behr,DL Vettori,69.1,L Canessane,67.1,BM Scholtz,65.6
9a95bebb,S Bau,GC Smith,91.9,A Vala,91.7,C Kieswetter,91.5
9a963804,LE Plunkett,A Zampa,75.4,Haris Rauf,72.4,AL Phehlukwayo,71.3
9ab2914d,S Samarawickrama,GC Wilson,73.0,GSNFG Jayasuriya,72.8,Mehedi Hasan Miraz,70.3
9ab63e7b,Mohammad Hafeez,Abdul Waheed,97.4,SK Raina,97.2,A Sharafu,96.6
9ac1dc9f,Qadeer Ahmed,Abdur Razzak,79.7,Bilal Khan,79.6,S Yeshi,78.8
9ac70727,Sohel Patel,A Shreshta,86.2,Wasim Ali,80.7,AA Onikoyi,79.7
9adb9f71,Edward Taylor,Khin Aye,73.5,Festus Benn,71.5,SK Awiah,68.7
9ae09b37,QF Djakaridja,N Nuntarach,82.3,D Wheatley,78.4,B Muzarabani,77.5
9b4935c8,CJ Ferguson,FJ Klaassen,78.5,N Nuntarach,77.0,D Wheatley,76.2
9b6ad88a,R Gunasekera,N Mugabe,93.0,TWM Latham,87.8,F du Plessis,82.4
9b6e1b3f,J Fraser-McGurk,E Dusingizimana,83.6,Zubaidi Zulkifle,82.0,H Carlyon,81.0
9b75e4f1,M Zondeki,B Muzarabani,90.8,S Yeshi,84.9,Abdur Razzak,82.8
9b85a13a,Mohammad Ahnaff,PA Raikes,96.4,RR Hendricks,92.4,KS Williamson,92.1
9bb259b4,Ashraful Shuvo,G Bakiweyem,66.3,P Suanchuai,54.0,N Nuntarach,51.5
9bc324b5,JR Barry,J Singye,78.7,Thuya Aung,75.4,R Nehonde,74.6
9bdb9aa9,KR Jha,Abdur Razzak,85.4,WJ Cope,83.5,AJ Jabiri,82.7
9bf987fc,Kaung Ko Ko,FJ Klaassen,67.7,Mehran Khan,66.1,Simi Singh,61.1
9bfb8edc,Riyaz Kajalwala,B Muzarabani,89.7,S Yeshi,82.8,Abdur Razzak,81.7
9c181b99,Vinay Ravi,Kaleemullah,77.1,Khalid Ahmadi,76.8,S Prasanna,76.3
9c1ccdea,J Louw,AU Rashid,86.6,SW Poynter,81.1,DL Vettori,79.4
9c33091b,SL Perera,D Jakiel,77.7,N Nuntarach,75.8,Khin Aye,75.3
9c333e40,Namgay Thinley,DR Smith,87.4,MM Baig,82.7,T Jamtsho,79.1
9c376401,CS MacLeod,Faisal Mubashir,92.2,GC Wilson,90.5,JE Root,90.0
9c3a8776,D Nikolov,E Kubwimana,66.0,D Wheatley,64.4,Junaid Siddique,62.9
9c48bdee,H Khuttan,FJ Klaassen,89.8,A Shukla,79.5,CA Young,79.4
9c5c3408,Mongdara Sok,Abdur Razzak,87.2,PVD Chameera,84.1,FJ Klaassen,80.7
9c821d2e,RA Herman,G Stewart,84.5,Muhammad Asim,82.2,KA Pollard,80.6
9c91218d,A Natubhai Ahir,S Desungnoen,71.9,Pyae Phyo Wai,71.5,Shoaib Khan,70.8
9c93c0a3,Y Saranonnakkun,G Sesay,78.1,R Abdulkareem,70.6,Swann Htet Ko Ko,67.6
9c96b71f,J Martins,J Botha,73.9,JT Smuts,73.4,Shaheryar Butt,72.3
9c9af282,Naseem Shah,WP Masakadza,65.1,PA van Meekeren,63.4,R Ngarava,59.9
9c9f8dbc,H Davids,MDKJ Perera,78.1,Saud Islam,78.0,KH Prajapati,78.0
9caf69a1,WG Jacks,PD Collingwood,93.9,B Ward,92.5,MM Baig,89.9
9cb8d7a6,Imad Wasim,JP Faulkner,88.3,Saad Bin Zafar,86.2,SR Thompson,84.3
9cbbe35b,TG Gordon,Khushdil Shah,74.3,S Foster,72.3,Shakeel Ahmed,71.9
9ccb6e52,K Irakoze,E Niyomugabo,85.8,Ritik Tomar,71.5,Ali Farasat,66.5
9cf15e95,Boio Ray,R Rohan,74.1,S Hook,65.1,Irfan Hafejee,64.1
9d0344f3,Akif Raja,D Doyle-Calle,85.9,S Thanikaithasan,83.4,NLTC Perera,83.3
9d0e7c58,DM Richards,S Yeshi,83.6,B Muzarabani,82.8,Abdur Razzak,80.7
9d103769,Saghar Manzoor,Yves Cyusa,78.3,Kim Daeyeon,77.3,H Lin Aung,73.0
9d1f42c6,Ashfaq Ahmed,KJ Coetzer,83.7,Saqlain Arshad,82.8,Raza Iqbal,81.5
9d280648,NB Budayair,T Tshose,77.5,P Suanchuai,77.0,D Wheatley,75.8
9d430b40,SP Narine,TG Southee,88.2,P Useni,77.2,HA Chohan,77.0
9d6cba1d,TJ Ramphoma,AN Toube,82.2,N Nuntarach,76.6,S Conteh,76.3
9d710afe,DR Flynn,SC Getkate,79.1,A Dutt,78.9,T Munyonga,74.1
9d75aec7,J Marples,KMDN Kulasekara,76.9,WP Masakadza,76.7,AS Joseph,73.7
9dad0f2e,Mahedi Hasan,D Klein,79.6,Umair Qasim,79.2,Sandeep Goud,74.8
9dba7a41,AAH Bhikari,PVD Chameera,77.3,AJ Ayannaike,76.7,S Yeshi,75.4
9dbc77b3,Aaftab Alam Khan,Akhil Anil,66.1,Fanyan Mughal,64.9,LJ Wright,59.8
9dc3ea7e,H Hiri,IDA Damarell,84.8,AV Lazarus,83.8,CK Kapugedera,81.5
9dc8bc5c,Ibrar Ahmad,PF Gallagher,66.4,K Rabada,66.3,R Lutaaya,66.0
9dca07d7,RJ Sidebottom,K Rabada,69.5,I Kaia,69.0,FA Allen,63.4
9de271ef,P Utseya,Ali Dawood,84.1,Mustafizur Rahman,79.9,PA van Meekeren,75.7
9de62878,Shadab Khan,MA Leask,95.4,NLTC Perera,91.9,MJ Santner,91.3
9e0bd203,B Ward,DM Nakrani,92.8,WG Jacks,92.5,DS Airee,92.1
9e287ee3,Waqar Abbasi,B Muzarabani,89.9,C Wright,80.3,AJ Jabiri,79.1
9e3575ce,N Nuntarach,Swann Htet Ko Ko,83.6,Mohamed Azzam,81.9,P Suanchuai,81.6
9e432a38,Khalid Shah,T Marumani,91.5,M van Lingen,89.1,Jatinder Singh,83.4
9e51462f,Naveed Shahid,FA Allen,83.2,Mohammad Saifuddin,77.7,V Sehwag,77.3
9e52a414,Towhid Hridoy,RK Paudel,94.3,HT Tector,94.0,Shan Masood,93.6
9e76cdb3,Ansh Patel,B Muzarabani,84.7,S Yeshi,83.7,Abdur Razzak,83.0
9e9af5f2,Mohammad Wasim,S Yeshi,79.0,Bilal Khan,77.7,M Theekshana,73.9
9eb1455b,NT Ellis,Bilal Khan,89.5,K Piet,88.9,Abdur Razzak,86.0
9ec74db8,CM McBride,N Khanna,67.0,C Hinze,61.3,K Irakoze,61.1
9ee21ee4,Swann Htet Ko Ko,N Nuntarach,83.6,Mohameed Taiwo,80.8,R Hekure,77.5
9eea360c,Mohammad Salman,WP Masakadza,73.6,AU Rashid,64.6,CA Soper,64.3
9f0270e0,AG Cremer,Jaswinder Singh,91.9,V Baskaran,86.8,B Balala,85.7
9f038761,J Figy John,Khin Aye,72.3,HR Walsh,69.8,R Rohan,69.3
9f16f7c8,J Dowling,B Kumar,85.9,Pavandeep Singh,80.2,AU Rashid,78.6
9f2be73d,S Ravichandran,H Singh,87.4,HAM Shah,86.1,Zeeshan Maqsood,85.9
9f2c6cd3,S Sarthak,C Kyewuta,77.4,SR Thompson,76.7,JP Faulkner,76.3
9f2e1944,P Silas,G Singh,65.1,AB Kamara,64.8,CN Kakuru,60.4
9f308dfc,JP Kotze,JD Ryder,87.9,A Balbirnie,87.2,J Charles,84.8
9f3f532a,Azeem Nazir,A McAuley,83.7,Festus Benn,79.5,D Gumyusenge,77.8
9f4aeb13,Bilal Aftab,AU Rashid,84.7,B Kumar,79.0,Pavandeep Singh,74.7
9f500ddb,L Nou,B Kumar,83.3,AU Rashid,79.9,KMDN Kulasekara,75.6
9f542219,SH Venugopal,A Ashokan,87.0,Muhammad Usman,86.0,GC Wilson,86.0
9f998ed8,CW Perchard,Fayyaz Butt,81.0,AS Joseph,79.3,Dawood Ahmadzai,75.7
9f9b903e,TK Musakanda,RA Sealy,79.1,AA Onikoyi,76.8,PHKD Mendis,75.7
9fa5496f,R Escobar,Faisal Mubashir,86.7,Azyan Farhath,83.7,Ali Masood,82.0
9fbc7bc4,KO Meth,B Kumar,81.3,Pavandeep Singh,80.6,DG Blampied,77.6
9ffb7550,Nasrulla Rana,SCJ Broad,89.1,T Musekiwa,78.5,C Karunaratne,74.2
9ffd1ac1,T Bavuma,Ali Masood,80.6,R Rohan,75.3,A Dizija,75.1
a025c156,Muhammad Saleem,Mashrafe Mortaza,81.5,Mohammad Naveed,76.4,J Botha,75.9
a02a0e07,C Shivakumar,E Niyomugabo,75.3,K Irakoze,70.4,AN Toube,61.3
a02b9f81,SM Tupou,Aqib Iqbal,78.0,Washington Sundar,68.5,J Coetzee,68.2
a0339ef4,Qateel Zabiullah,Sayed Monib,84.6,P Useni,83.7,Shahid Afridi,82.0
a03bba42,T Shamsi,Bilal Khan,84.4,CA Young,84.4,A Zampa,83.6
a03ee6e1,Zhuang Zelin,P Suanchuai,87.5,N Nuntarach,85.7,S Conteh,79.0
a049c39b,Tariq Aziz,CN Kakuru,72.1,AJ Ayannaike,67.2,A McAuley,64.0
a073f2ff,S Thakur,M Campopiano,74.8,R Chopra,70.4,DJ Hooda,70.1
a07c24ea,F Pieters,B Muzarabani,88.2,AN Toube,79.4,P Suanchuai,78.1
a09323d8,AM Patel,R Ngarava,73.6,Ehsan Khan,67.1,KS Bagabena,61.4
a0a27cd4,J Jagroo,A Halbhavi,81.5,IKEG Artawan,74.3,CN Kakuru,71.9
a0a32dd1,Imran Khan,D Gumyusenge,67.6,AC Douglas,65.9,A Halbhavi,59.0
a120e81b,Mohammed Qasim,Vinay Ravi,73.6,B Ito-Davis,72.6,AM Kimote,71.9
a12672e0,J Baker,Waseem Muhammad,95.7,BJ Bennett,94.9,Shaiman Anwar,94.8
a127e6f5,Shenjian Zheng,Ismail Ali,79.6,Umar Adam,75.4,T Parima,74.0
a12e1d51,SL Malinga,E Kubwimana,83.9,Junaid Siddique,83.0,T Taylor,79.0
a138f597,Ali Masood,Azyan Farhath,82.1,T Bavuma,80.6,Ahmad Ramdoni,80.1
a143d606,P Pushparajan,C Green,89.2,MS Chapman,87.3,Yuvraj Singh,85.9
a1448a10,JK Vifah,H Carlyon,85.2,N Davin,82.7,ST Jayasuriya,82.4
a14b3bc0,Kawsar Khan,Praveen Santhanakrishnan,79.9,K Irakoze,73.0,AB Kamara,70.2
a14b5f3c,Aslan Jafri,T Wangchuk,72.0,B Balala,70.3,V Baskaran,69.3
a15618fe,JM Vince,HG Munsey,92.1,M Gogev,90.5,YBK Jaiswal,88.3
a17a9548,H Satheedevi,Shamim Hossain,84.7,P Useni,84.5,Saber Zakhil,83.8
a18461a2,KD Mehta,CA Young,85.0,FJ Klaassen,82.4,Bilal Khan,81.7
a19db58e,Umair Sharif,Umair Qasim,83.6,AF Milne,83.3,Shakeel Ahmed,79.7
a1aeb715,J Hurley,B Muzarabani,92.1,S Yeshi,83.5,Abdur Razzak,81.2
a1cc467d,MJ Scotland,MR Swart,82.2,Selim Salau,81.1,AP Yadav,80.2
a1cdd009,TW Dlamini,B Muzarabani,84.0,AN Toube,82.3,N Nuntarach,76.6
a1d053dd,SS Cottrell,A Zampa,92.7,CA Young,91.6,Abdul Majid Abbasi,84.7
a1d3540a,PJ Moor,Shahzaib Jamil,89.0,Jaker Ali,86.6,SB Styris,84.6
a1d95bd8,LB Williams,E Kubwimana,87.9,Abdul Majid Abbasi,85.4,SL Malinga,83.4
a1e80d06,A Shukla,Bilal Khan,85.3,Abdul Majid Abbasi,84.9,FJ Klaassen,81.5
a21d62c9,Prasad Anish,Abdur Razzak,92.9,Bilal Khan,89.0,K Piet,82.0
a21dfb66,Arif Hosen,N Nuntarach,85.9,D Wheatley,80.6,P Suanchuai,78.7
a21ea40c,CK Coventry,Rafiullah,89.9,P Murungi,86.8,Sayed Monib,85.7
a22b4f3f,A Mansale,Umar Akmal,92.9,Abdul Waheed,91.5,Ahmed Faiz,91.2
a22fb7b5,PM Nevill,D Heyliger,88.8,P Useni,87.7,Sayed Monib,84.2
a2317d14,V Mbazo,Sandeep Goud,78.5,C Hartmann,76.5,P Utseya,74.1
a2369eaf,Hasan Cakir,B Muzarabani,86.5,AN Toube,81.4,N Nuntarach,77.0
a2421394,AC Agar,C Karunaratne,74.5,Shakeel Ahmed,69.8,P Thongsa,67.4
a2437e72,R Murugan,B Muzarabani,91.6,Abdur Razzak,82.9,S Yeshi,81.9
a24be938,VR Iyer,V Sehwag,93.7,Ahmer Bin Nisar,89.6,Dylan Steyn,87.1
a2621507,GS Bajwa,V Ravindran,91.8,AS Samra,89.6,Ahmer Bin Nisar,89.2
a268c07b,K Hinds,RW Chakabva,80.4,Parvez Hossain Emon,75.0,Tenjin Rabgey,73.2
a28a7fba,A Johnson,SR Taylor,92.2,D Visser,88.5,E Lewis,87.2
a2c03e90,D Teinaki,Umair Qasim,81.4,AF Milne,80.7,Shakeel Ahmed,78.3
a2dd9236,K Cawte,B Muzarabani,90.8,S Yeshi,85.2,Abdur Razzak,81.1
a2eac9df,Waqas Barkat,AF Ifill,80.0,D Wheatley,77.3,T Taylor,77.2
a2ec22d2,A Mutreja,R Rohan,67.3,T Bavuma,61.5,ADS Fletcher,56.9
a2ef4337,Aminul Islam Chowdhury,KMDN Kulasekara,68.3,MG Johnson,64.6,BM Scholtz,63.7
a2f46292,KK Ahmed,B Muzarabani,85.1,Bilal Khan,83.9,Abdur Razzak,83.9
a2f8e873,B Balala,M Mooketsi,89.5,B Kumar,86.3,AG Cremer,85.7
a300e810,PRP Boissevain,B Muzarabani,81.1,Kim Daeyeon,79.4,J Jemison,79.1
a319edf8,AT Nidamanuru,NM Coulter-Nile,85.7,GC Murtaza,77.1,GD Arta,71.3
a323465c,RR Joshi,IS Sodhi,68.1,Fitri Sham,62.9,AL Phehlukwayo,55.6
a343262c,JE Root,Mohammad Rizwan,94.0,DJ Malan,93.7,HT Tector,93.1
a354c917,NT Broom,D Ramdin,77.8,LPC Silva,69.8,HDRL Thirimanne,69.6
a36915ce,N Vanua,Najjam Shahzad,83.0,Mohammad Nawaz,79.6,DK Anefie,78.5
a386e91b,PD Collingwood,WG Jacks,93.9,B Ward,90.1,CN Ackermann,88.8
a3a275ec,K Waiswa,IO Okpe,92.1,R Coker,90.0,A Parima,87.1
a3ae63f4,GJ Snyman,Abdur Razzak,85.0,K Piet,83.8,Bilal Khan,82.4
a3b9191a,PD Hennessy,R Coker,82.3,K Waiswa,80.4,Akhil Anil,76.2
a3d329d7,ACL Richards,R Rohan,69.0,Shakeel Ahmed,65.5,Thuya Aung,61.2
a3e241da,YK Rai,CJ Anderson,90.9,RR Pant,89.4,CL White,88.8
a40710b9,Ramanjot Singh,Gaurav Tiwari,90.5,S Bau,85.6,Azyan Farhath,83.9
a43f5e2b,S Savkovic,WP Masakadza,80.7,KS Bagabena,71.9,FJ Klaassen,70.1
a4571ba9,A Mustafa,SW Poynter,74.3,JP Faulkner,70.3,A Dutt,65.9
a4696d64,Jakob Gul,Umar Gul,74.8,F Akankwasa,74.2,AL Phehlukwayo,72.0
a46de6e0,Hassan Khan Mohammad,K Piet,93.3,Kim Daeyeon,88.2,M Theekshana,73.6
a4799701,Danish Aziz,ZM Tribe,79.9,SM Curran,79.2,SA Edwards,78.6
a482add2,KTK Rodrigo,SY Nihute,89.1,N Mugabe,82.1,R Coker,81.6
a48c9735,Amir Mangal,Sohaib Maqsood,89.6,SP Narine,83.6,ASF Sirah,83.4
a48fc79d,EC Joyce,BA Pai,92.3,Mohammad Naim,91.6,Mohammad Rizwan,91.3
a4a53adf,J Albin,Yasin Patel,72.1,CA Soper,69.2,LB Ferbrache,64.4
a4afc486,SZ Vayani,E Rukiriza,78.3,S Rungrueang,78.0,H Lin Aung,73.9
a4bcaba7,G Venkateswaran,G Malla,88.3,MH Cross,84.8,B Bhandari,84.5
a4cc73aa,SV Samson,PD Salt,94.1,YBK Jaiswal,93.3,Q de Kock,93.1
a4e37e47,S Dube,Bilal Tahir,94.5,SO Hetmyer,93.1,D Wiese,92.0
a53029a1,R Hashu,S Prasanna,84.3,Khalid Ahmadi,83.6,D Doyle-Calle,83.2
a5501504,AP Yadav,Walid Ghauri,93.3,HAM Shah,93.3,A Sharafu,92.7
a5544576,D Murphy,Mohammad Nadeem,70.9,E Mathew,69.7,TC Bruce,65.9
a56f4b65,PL Mommsen,S Gooch,95.5,SK Raina,94.6,KC Sangakkara,94.5
a5736b73,LN Saishiv,Khushdil Shah,79.9,S Chandramohan,77.1,J Mees,76.1
a591a202,Sufyan Yousaf,CA Young,83.8,Bilal Khan,82.3,Abdul Majid Abbasi,77.4
a5bdacc3,Mohamed Miuvaan,B Muzarabani,88.6,S Yeshi,85.0,Abdur Razzak,80.9
a5c48ed1,C Wickramasinghe,MG Johnson,77.9,BM Scholtz,72.9,Imad Wasim,66.3
a5efce80,A Sarma,Mehedi Hasan Miraz,78.2,CN Onwuzulike,78.1,Anamul Haque,75.1
a61bcb94,K Pierre,WJ Cope,88.4,Abdur Razzak,83.2,Bilal Khan,76.8
a628a5c8,D Wabwire,T Tshose,58.1,S Yeshi,57.2,WJ Cope,55.1
a62f55ba,DJ Hawoe,Karan KC,78.2,T Musekiwa,77.6,Sahel Zadran,77.0
a64e3b89,SK Atai,Jaswinder Singh,85.3,AG Cremer,83.4,RDB Ahir,80.0
a6631b55,Salvin Stanly,Waqas Barkat,68.3,Yves Cyusa,64.6,SL Malinga,60.4
a670d624,RR Watson,R Lutaaya,66.8,XM Marshall,65.9,CN Kakuru,65.3
a671e99e,D Berthe,B Muzarabani,88.9,S Yeshi,79.7,P Suanchuai,77.5
a6755401,DS Maraiwai,AR Patwa,76.0,A Turay,75.5,XM Marshall,75.2
a69e2964,OJ Webster,HS Gericke,93.1,Shahid Afridi,91.4,Ahmer Bin Nisar,89.5
a6bab2a9,K Gore,Shahid Afridi,90.7,MN Waller,90.4,NLTC Perera,89.6
a6cbe67b,Rhys Burinaga,C Sudarsanan,77.4,RDB Ahir,75.8,NA Rock,75.2
a6de4c41,Zikria Islam,B Muzarabani,84.7,Abdur Razzak,83.5,C Wright,79.6
a6e4e6f9,A Govorko,SW Poynter,84.7,JP Faulkner,82.7,GD Elliott,80.1
a71d0f89,R Chopra,S Chandramohan,86.7,Faisal Mubashir,86.5,CS MacLeod,85.2
a73251ff,JN Dorji,A McAuley,82.4,Mohamed Rishwan,76.3,KK Lin Thu,66.5
a73321d3,A Shahzad,B Muzarabani,84.5,S Yeshi,84.1,Abdur Razzak,82.4
a744d530,RV Viraj,Mohamed Rishwan,76.6,T Tshose,75.2,WJ Cope,73.2
a74bbdad,A Bhadauria,XM Marshall,89.5,Dylan Steyn,85.7,B Bhandari,84.4
a7553f15,Faisal Khan,Mohammad Ihsan,95.7,FH Allen,95.3,KJ Stagno,93.0
a757b0d8,KA Pollard,HC Brook,95.1,R Powell,95.1,EJG Morgan,94.9
a75a78eb,MR Swart,KC Sangakkara,94.0,P Kurup,93.9,Salman Butt,92.9
a768a762,AA Gajic,Abdur Razzak,85.4,WJ Cope,84.1,AG Cremer,78.2
a76d4082,T Suri,Saud Islam,79.1,KH Prajapati,77.6,O Manishimwe,76.8
a77472dc,G Stewart,KA Pollard,87.9,JA Morkel,85.6,D Brevis,85.6
a790df98,S Snater,AG Cremer,78.9,B Muzarabani,72.9,FJ Klaassen,72.9
a7a6c1c2,AR Odedara,K Piet,90.5,C Wright,87.8,S Rungrueang,87.2
a7b67d5d,LI Salomone,A McAuley,70.0,WJ Cope,63.7,D Gumyusenge,62.9
a7bc0f3d,Amir Khan,M Syahadat Ramli,89.0,DC Stovell,85.2,Ahmed Aqeel,84.5
a7c226e1,FH Edwards,GT Taylor,67.4,S Rungrueang,56.0,Abdul Hashim,54.9
a7d6c101,Waseeq Ahmed,AU Rashid,85.6,B Kumar,82.6,CA Young,74.2
a7de8e39,F Thorpe,B Muzarabani,91.8,S Yeshi,83.0,S Rungrueang,78.3
a80cc0cc,Shahrukh Quddus,Bilal Khan,91.1,Abdur Razzak,86.4,A Shukla,83.2
a818c1be,TA Boult,Karan KC,77.0,R Ngarava,76.6,OF Smith,76.0
a819f6c8,Zahid Zadran,FJ Klaassen,85.8,A Zampa,82.9,CA Young,82.7
a81d6706,C Jonker,AS Samra,95.9,FH Allen,95.6,Mohammad Ihsan,94.9
a82e0db7,FFZ Nhaduate,N Nuntarach,84.9,D Wheatley,83.1,AJ Jabiri,79.9
a82eb3fb,TP Ura,Abhishek Sharma,95.9,S Wickramasekara,94.4,Taranjeet Singh,92.6
a830c083,ND McKenzie,B Kumar,85.2,Pavandeep Singh,78.1,DG Blampied,77.5
a8473c4a,J Hansrod,AN Toube,89.2,R Hekure,85.2,B Muzarabani,84.0
a8529363,S Ateak,E Dusingizimana,83.9,AR Patwa,82.0,BN Toube,81.2
a86a37ab,Mohammad Ali,SW Poynter,86.3,JP Faulkner,82.3,C Kyewuta,82.2
a879b92c,W Madhevere,G Gambhir,87.5,Anamul Haque,86.1,BA Pai,84.6
a89433c5,K Boniface,CA Young,88.2,Abdur Razzak,82.0,A Zampa,81.5
a89730a9,W Viraliliu,Ainool Hafizs,72.9,AU Rashid,72.8,Simi Singh,72.6
a89c270b,KC Ramamoorthy,WA Young,84.0,C Kieswetter,80.1,J Baker,80.1
a8d6305d,S Udhayan,S Yeshi,77.3,B Muzarabani,71.0,H Lin Aung,64.1
a8e3170f,Mohammad Irfan,CA Young,88.8,B Kumar,84.2,Abdul Majid Abbasi,81.5
a8e54ef4,Aamer Jamal,S Prasanna,87.7,DJG Sammy,84.5,LM Jongwe,84.2
a8f91f78,Abbas Ghani,Saim Ayub,95.7,Syed Aziz,95.6,YS Samra,93.6
a8ffa2da,Sajid Safi,FJ Klaassen,88.0,B Muzarabani,86.1,Abdur Razzak,85.7
a90e53ec,MW Short,CA Lynn,86.5,Ilyas Ataullah,84.3,KIC Asalanka,83.6
a90e8bcf,Ahmadi Ravat,S Yeshi,84.1,B Muzarabani,83.8,Abdur Razzak,78.8
a91e7c2f,SA van Breda,Bilal Khan,83.0,K Piet,82.2,Abdur Razzak,81.5
a9231c3f,SR Taylor,A Johnson,92.2,RG Mukasa,91.2,M Simpson-Parker,89.8
a92609f2,Muhammad Burhan,SP Narine,84.2,Sohaib Maqsood,77.2,Taskin Ahmed,75.8
a945bb28,T Muzarabani,S Yeshi,84.7,B Muzarabani,83.3,Abdur Razzak,80.8
a94c2947,N Mapunda,A Natubhai Ahir,71.1,Shoaib Khan,70.1,Divyendra Singh,69.2
a94e08ea,Mushfiqur Rahim,Mohammad Naim,86.7,LD Chandimal,85.7,BFW de Leede,84.5
a9520ac2,J Mubarak,MN Waller,88.3,Shoaib Malik,86.9,Ahmer Bin Nisar,85.8
a968d39b,DC Smith,OGL Bascome,91.4,Faisal Khan,90.5,KJ Stagno,90.5
a96b36af,D Maisuria,Kim Daeyeon,86.2,K Piet,84.5,C Wright,81.7
a97c8ec2,PWH de Silva,C Bah,75.5,Aizaz Khan,74.9,Haroon Arshad,74.0
a98a6b86,Umair Ali,C Campher,80.3,Aarif Sheikh,78.0,JM Vince,75.6
a9a09cb8,S Wickramasekara,TP Ura,94.4,Taranjeet Singh,92.6,NA Greenwood,92.0
a9a18e3e,Imran Anwar,AA Obanda,87.1,Haider Ali,85.4,JJ Huo,85.3
a9a22964,L Ruane,Bilal Khan,81.7,K Piet,81.7,Abdur Razzak,80.4
a9a4df9f,JO Ngoche,Ibrahim Rizan,83.0,Abdur Razzak,79.9,AG Cremer,79.2
a9b998d9,M Raikes,KL Rahul,95.0,Babar Azam,94.7,Mohammad Rizwan,94.2
a9d788e3,Mohameed Taiwo,Swann Htet Ko Ko,80.8,N Nuntarach,79.1,MB Tambe,77.8
a9da7784,KJ Abbott,AU Rashid,87.8,SW Poynter,87.1,JP Faulkner,82.4
a9ddd37d,MNR Cooray,Muhammad Asim,84.6,Sohail Ahmed,84.1,V Kohli,79.2
a9e63549,N Chejay,K Waiswa,83.5,R Coker,78.6,IO Okpe,75.1
a9ee404e,Bakhtiar Tahiri,JO Holder,82.7,R Shepherd,82.6,SM Curran,78.7
a9fd6ca3,Rahman Ademi,B Muzarabani,92.0,Abdur Razzak,83.7,C Wright,81.1
aa3a7285,Sharveen Surendran,Shahid Wasif,75.8,BA Pai,75.4,MJ Richardson,72.7
aa4154ad,MD Garratt,WJ Cope,85.9,Abdur Razzak,85.7,AG Cremer,84.4
aa467af0,Tanvir Islam,CA Young,89.1,A Zampa,85.0,Bilal Khan,83.4
aa710a58,EN Gay,HS Gericke,93.0,Faisal Khan,91.0,FH Allen,90.2
aa76333b,Sikder Billah,Mirza Ahsan,79.7,S Grover,60.2,K Hinds,59.7
aa867444,AD Dore,MP O'Dowd,85.3,V Sehwag,82.7,NJ O'Brien,82.3
aa86d9d4,Shahnawaz Patel,Ijaz Hussain,83.5,SW Poynter,70.2,Shahid Wasif,69.3
aa8d28ae,D Wiese,D Doyle-Calle,94.8,Luqman Butt,93.8,D Brevis,92.8
aab3e7be,MJ Mason,AU Rashid,83.4,DL Vettori,82.0,GD Elliott,80.6
aac584a8,S Hunter,Kim Daeyeon,78.7,H Lin Aung,71.8,Khin Aye,70.5
