bowler_id,bowler,country,matches,total_overs,total_wickets,career_economy,career_sr_bowl,phase_group,score_accuracy,score_control,score_threat,overall_score,overall_grade,grade_accuracy,grade_control,grade_threat,archetype,avg_wicket_quality_mean,bowled_lbw_pct,peak_composite_bowling,peak_window_composite,flat_track_index_bowl,war_bowling,war_bowling_rate,clutch_index_bowl,pressure_spells,avg_dominance_bowl,pct_dominant_bowl,bowl_first_index,bowl_second_index,condition_dependence_index_bowl,condition_dependence_tag_bowl,condition_spread_bowl,is_provisional_bowl
5d096f3d,RR Powar,Kings XI Punjab,26,71.0,15,7.58,28.4,middle_heavy,72.3,66.3,50.6,63.1,B+,B+,B+,B,Utility Player,0.57,0.33,0.14,0.28,-0.33,1.4,0.05,0.03,7,-0.68,0.73,0.31,-0.31,0.28,Tough-Track Enforcer,0.31,False
a7c226e1,FH Edwards,Deccan Chargers,6,23.33,6,6.86,23.33,pp_heavy,71.5,66.8,40.6,59.6,B,B+,B+,C+,Utility Player,0.92,0.33,,,-0.27,1.58,,,1,-0.38,0.5,,,,,,True
4ec07775,RN ten Doeschate,Kolkata Knight Riders,10,13.0,3,7.23,26.0,middle_heavy,71.3,68.5,29.7,56.5,B,B+,B+,C,Utility Player,0.36,0.0,0.08,-0.04,0.09,1.35,0.13,,0,-0.66,1.0,,,0.6,Tough-Track Enforcer,0.43,True
94253925,GH Vihari,Sunrisers Hyderabad,6,7.0,1,6.86,42.0,pp_heavy,71.2,67.2,11.0,49.8,B,B+,B+,D,Utility Player,0.25,0.0,,,-0.19,1.32,,,0,,,,,,,,True
0994d0ae,V Shankar,Sunrisers Hyderabad,22,39.67,12,8.67,19.83,middle_heavy,70.8,68.9,54.9,64.9,B+,B+,B+,B,Utility Player,0.63,0.08,-0.26,0.02,-0.12,1.48,0.07,,0,-0.15,0.71,0.06,-0.06,-0.08,Conditions-Proof,0.08,False
f233bbb4,ST Jayasuriya,Mumbai Indians,21,49.0,16,8.08,18.38,middle_heavy,70.7,67.0,47.2,61.6,B+,B+,B+,B,Utility Player,0.43,0.12,-0.03,-0.17,-0.05,1.39,0.07,,1,-0.56,0.68,0.77,-0.77,-0.21,Conditions-Proof,-0.02,False
b552a935,AC Thomas,Pune Warriors,15,52.5,16,7.92,19.69,pp_heavy,70.4,64.7,35.1,56.7,B,B+,B+,C+,Utility Player,1.03,0.06,0.36,0.11,0.52,1.35,0.09,,4,-0.78,0.79,-0.39,0.39,0.22,Tough-Track Enforcer,0.33,False
ef5da05c,AG Murtaza,Mumbai Indians,12,44.0,12,7.32,22.0,middle_heavy,70.2,61.1,64.3,65.2,B+,B+,B+,B+,Utility Player,0.51,0.25,0.31,0.34,-0.3,1.47,0.12,,2,-0.88,0.79,-0.56,0.56,-0.45,Flat-Track Leaker,-0.53,False
896d78ad,AD Mathews,Pune Warriors,44,131.83,28,8.31,28.25,middle_heavy,70.1,68.9,21.2,53.4,B,B+,B+,C,Utility Player,0.62,0.25,0.08,0.14,-0.09,1.2,0.03,0.02,6,-0.4,0.65,0.1,-0.1,-0.23,Flat-Track Leaker,-0.27,False
b57f8a9a,BJ Hodge,Kolkata Knight Riders,20,39.0,18,7.95,13.0,middle_heavy,69.7,65.4,79.3,71.5,B+,B+,B+,A,Enforcer,0.74,0.22,0.11,0.42,-0.09,1.75,0.09,,2,-0.88,0.8,-0.46,0.46,0.22,Conditions-Proof,-0.2,False
24d94623,Ankit Sharma,Deccan Chargers,21,61.17,12,7.41,30.58,middle_heavy,69.6,67.2,47.7,61.5,B+,B+,B+,B,Utility Player,0.68,0.33,0.44,0.72,-0.34,1.38,0.07,,2,-0.93,0.86,-0.13,0.13,-0.26,Flat-Track Leaker,-0.07,False
4f629497,SE Bond,Kolkata Knight Riders,8,31.0,9,7.26,20.67,pp_heavy,69.1,68.7,39.0,58.9,B,B+,B+,C+,Utility Player,0.99,0.22,,,-0.48,1.46,,,1,-0.46,0.64,,,,,,False
e2db2409,M Ashwin,Kings XI Punjab,44,145.0,35,8.15,24.86,middle_heavy,68.9,70.8,57.7,65.8,B+,B+,B+,B,Utility Player,0.7,0.31,0.43,0.66,0.06,1.5,0.03,-0.12,7,-0.57,0.65,-0.04,0.04,0.09,Conditions-Proof,0.03,False
c18496e1,Bipul Sharma,Sunrisers Hyderabad,28,71.0,22,8.18,19.36,middle_heavy,68.9,72.1,59.3,66.8,B+,B+,B+,B,Utility Player,0.77,0.14,0.25,0.35,0.34,1.53,0.05,,4,-0.28,0.63,0.08,-0.08,0.29,Tough-Track Enforcer,0.34,False
641ac5ff,IS Sodhi,Rajasthan Royals,8,30.17,9,6.76,20.11,middle_heavy,68.8,67.5,63.4,66.6,B+,B+,B+,B+,Utility Player,1.11,0.22,,,-0.34,1.63,,,1,-0.85,0.82,,,,,,False
d68e7f48,R Rampaul,Royal Challengers Bangalore,12,44.67,17,7.14,15.76,pp_heavy,68.6,72.1,71.6,70.8,B+,B+,B+,B+,Utility Player,1.11,0.12,0.92,0.61,-0.3,1.82,0.15,,3,-0.95,0.76,,,0.12,Conditions-Proof,0.01,False
bcce309e,WPUJC Vaas,Deccan Chargers,13,47.0,22,7.74,12.82,pp_heavy,68.4,71.7,80.1,73.4,B+,B+,B+,A,Strike Bowler,1.13,0.23,1.01,0.52,0.58,2.11,0.16,,1,-1.04,0.78,,,-0.41,Flat-Track Leaker,-0.3,False
1a0c3177,P Awana,Kings XI Punjab,33,124.5,43,8.4,17.37,middle_heavy,68.0,50.7,80.6,66.4,B+,B+,B,A,Strike Bowler,0.92,0.19,0.29,0.24,-0.22,1.57,0.05,,4,-0.67,0.73,0.53,-0.53,-0.13,Conditions-Proof,-0.01,False
8cf9814c,Mohammed Shami,Gujarat Titans,119,435.67,150,8.8,17.43,pp_heavy,67.8,55.8,82.8,68.8,B+,B+,B,A,Strike Bowler,0.9,0.27,0.41,0.34,0.08,1.7,0.01,-0.14,15,-0.61,0.69,0.02,-0.02,0.05,Conditions-Proof,0.09,False
d2a989fc,DS Kulkarni,Rajasthan Royals,92,297.83,91,8.44,19.64,pp_heavy,67.8,66.2,48.0,60.7,B+,B+,B+,B,Utility Player,0.78,0.15,0.31,0.56,0.01,1.46,0.02,-0.17,11,-0.66,0.78,-0.19,0.19,-0.09,Conditions-Proof,-0.05,False
957532de,S Aravind,Royal Challengers Bangalore,38,126.67,48,8.34,15.83,pp_heavy,67.6,66.0,75.5,69.7,B+,B+,B+,A,Enforcer,0.91,0.21,0.31,0.33,0.12,1.69,0.04,,3,-0.48,0.65,-0.12,0.12,-0.07,Conditions-Proof,-0.2,False
ce794613,T Natarajan,Sunrisers Hyderabad,63,227.0,77,9.05,17.69,middle_heavy,67.6,67.5,84.8,73.3,B+,B+,B+,A,Strike Bowler,0.85,0.27,0.33,0.56,0.2,1.73,0.03,-0.44,6,-0.38,0.64,0.12,-0.12,0.26,Tough-Track Enforcer,0.18,False
addfb70e,SW Tait,Rajasthan Royals,21,78.83,26,8.47,18.19,pp_heavy,67.5,47.1,50.6,55.1,B,B+,B,B,Utility Player,0.66,0.19,0.24,0.46,-0.4,1.25,0.06,-0.46,5,-0.65,0.69,-0.03,0.03,0.12,Conditions-Proof,-0.03,False
ba5e1069,R Ravindra,Chennai Super Kings,2,2.0,0,3.5,999.0,middle_heavy,67.1,63.0,27.2,52.4,B,B+,B+,C,Utility Player,0.0,0.0,,,,1.43,,,0,,,,,,,,True
76388dc8,S Badree,Royal Challengers Bangalore,12,43.0,11,7.65,23.45,pp_heavy,67.0,62.3,52.8,60.7,B+,B+,B+,B,Utility Player,0.82,0.45,0.5,0.56,-0.2,1.38,0.11,,2,-0.88,0.76,-0.07,0.07,-0.21,Flat-Track Leaker,-0.45,False
bd77eb62,A Symonds,Deccan Chargers,30,87.83,23,7.9,22.91,middle_heavy,67.0,65.3,57.9,63.4,B+,B+,B+,B,Utility Player,0.67,0.17,0.09,0.1,-0.17,1.38,0.05,,2,-0.56,0.81,0.68,-0.68,0.08,Conditions-Proof,0.05,False
7ca5e05d,RS Bopara,Kings XI Punjab,14,34.33,13,8.77,15.85,middle_heavy,66.8,67.7,70.2,68.2,B+,B+,B+,B+,Utility Player,0.78,0.15,0.62,0.74,0.2,1.59,0.11,,3,-0.45,0.67,-0.39,0.39,-0.02,Conditions-Proof,-0.34,False
5574750c,JC Archer,Rajasthan Royals,52,203.0,61,8.15,19.97,pp_heavy,66.7,83.5,50.9,67.0,B+,B+,A,B,Utility Player,0.92,0.28,1.0,1.02,-0.26,1.69,0.03,,3,-0.96,0.76,0.22,-0.22,-0.28,Conditions-Proof,-0.04,False
9fc0ef64,PJ Sangwan,Delhi Daredevils,42,142.67,44,8.88,19.45,middle_heavy,66.4,54.7,78.7,66.6,B+,B+,B,A,Enforcer,0.89,0.14,0.06,0.14,0.02,1.5,0.04,,4,-0.49,0.63,0.1,-0.1,0.31,Tough-Track Enforcer,0.23,False
469ea22b,KMDN Kulasekara,Chennai Super Kings,5,17.0,6,7.18,17.0,pp_heavy,66.4,67.0,46.3,59.9,B,B+,B+,B,Utility Player,1.26,0.17,,,,1.51,,,0,-1.02,0.8,,,,,,True
a386e91b,PD Collingwood,Delhi Daredevils,6,14.83,5,6.81,17.8,middle_heavy,66.1,62.7,42.7,57.2,B,B+,B+,C+,Utility Player,0.56,0.2,,,-0.25,1.31,,,1,-0.49,0.5,,,,,,True
b2ae53f5,T Thushara,Chennai Super Kings,6,22.5,10,7.29,13.5,pp_heavy,65.7,61.8,63.2,63.6,B+,B+,B+,B+,Utility Player,1.11,0.1,,,,1.55,,,2,-1.27,0.86,,,,,,True
872b03f7,A Badoni,Lucknow Super Giants,7,5.83,4,8.57,8.75,middle_heavy,65.3,71.9,76.1,71.1,B+,B+,B+,A,Enforcer,0.45,0.5,,,0.36,1.98,,,1,,,,,,,,True
f24c6701,M Theekshana,Chennai Super Kings,38,146.0,36,8.4,24.33,middle_heavy,65.0,65.8,64.4,65.1,B+,B+,B+,B+,Utility Player,0.69,0.36,0.59,0.61,0.13,1.42,0.04,,2,-0.31,0.63,-0.15,0.15,0.3,Tough-Track Enforcer,0.1,False
13fc5c6d,DS Rathi,Lucknow Super Giants,13,52.0,14,8.37,22.29,middle_heavy,64.7,68.8,55.3,62.9,B+,B+,B+,B,Utility Player,1.0,0.14,1.33,1.12,-0.32,1.43,0.11,,0,-0.46,0.79,,,-0.13,Conditions-Proof,,False
f5180fe6,MG Johnson,Kings XI Punjab,54,205.83,66,8.45,18.71,pp_heavy,64.6,55.0,68.1,62.6,B+,B+,B,B+,Utility Player,0.86,0.2,0.3,0.16,-0.33,1.46,0.03,0.15,7,-0.73,0.74,-0.05,0.05,0.09,Conditions-Proof,0.03,False
ea0cdc12,BAW Mendis,Kolkata Knight Riders,10,40.67,9,7.52,27.11,middle_heavy,64.6,61.9,34.3,53.6,B,B+,B+,C+,Utility Player,0.82,0.11,0.87,0.66,0.03,1.1,0.11,,1,-0.44,0.7,-0.02,0.02,0.04,Conditions-Proof,-0.35,False
39f01cdb,KP Pietersen,Royal Challengers Bangalore,13,29.0,9,7.52,19.33,middle_heavy,64.6,71.8,61.2,65.9,B+,B+,B+,B+,Utility Player,0.77,0.22,0.52,0.61,-0.27,1.5,0.12,,0,-0.41,0.71,,,0.35,Conditions-Proof,0.04,True
b822e99c,NB Singh,Gujarat Lions,2,4.0,1,4.5,24.0,pp_heavy,64.4,67.3,43.1,58.3,B,B+,B+,C+,Utility Player,0.75,0.0,,,,1.66,,,0,-0.87,1.0,,,,,,True
20a941bb,M Ntini,Chennai Super Kings,9,35.0,8,7.34,26.25,pp_heavy,64.4,68.6,54.2,62.4,B+,B+,B+,B,Utility Player,0.59,0.5,,,-0.34,1.5,,,1,-0.71,0.75,,,,,,False
808f425a,JP Faulkner,Rajasthan Royals,60,206.33,76,8.96,16.29,middle_heavy,64.3,44.8,84.1,64.4,B+,B+,C+,A,Strike Bowler,0.8,0.26,0.11,0.74,-0.08,1.5,0.02,0.14,6,-0.68,0.65,-0.27,0.27,-0.0,Conditions-Proof,0.06,False
f842c2cf,MJ Clarke,Pune Warriors,5,11.0,3,6.55,22.0,middle_heavy,64.2,65.1,47.5,58.9,B,B+,B+,B,Utility Player,0.8,0.33,,,,1.39,,,1,-0.94,0.8,,,,,,True
ba607b88,V Kohli,Royal Challengers Bangalore,26,41.83,5,8.87,50.2,middle_heavy,64.0,64.7,3.4,44.0,C+,B+,B+,D,Utility Player,0.2,0.2,-0.31,0.13,-0.05,0.86,0.03,,1,0.17,0.52,0.19,-0.19,-0.22,Flat-Track Leaker,-0.16,False
4125d931,J Suchith,Mumbai Indians,21,70.0,20,8.63,21.0,middle_heavy,63.6,54.3,71.3,63.1,B+,B+,B,B+,Utility Player,0.98,0.2,0.13,-0.06,-0.25,1.37,0.07,,0,-0.48,0.7,0.54,-0.54,-0.58,Flat-Track Leaker,-0.35,False
e0407c01,IC Pandey,Chennai Super Kings,24,77.0,19,7.91,24.32,pp_heavy,63.4,69.5,41.8,58.2,B,B+,B+,C+,Utility Player,0.84,0.21,0.27,-0.03,0.1,1.36,0.06,,2,-0.56,0.75,-0.02,0.02,-0.03,Conditions-Proof,-0.02,False
51a3c5ef,MJ McClenaghan,Mumbai Indians,56,212.33,75,8.66,16.99,pp_heavy,63.2,65.7,70.6,66.5,B+,B+,B+,B+,Utility Player,0.96,0.16,0.32,0.29,-0.02,1.57,0.03,,4,-0.65,0.78,-0.0,0.0,0.07,Conditions-Proof,0.03,False
dec8e038,J Theron,Kings XI Punjab,10,36.83,13,8.44,17.0,death_heavy,63.0,51.0,56.7,56.9,B,B+,B,B,Utility Player,0.98,0.46,0.59,0.4,0.07,1.51,0.15,,1,-0.29,0.68,0.1,-0.1,0.07,Conditions-Proof,0.06,False
012829ff,JW Hastings,Kolkata Knight Riders,3,9.67,3,6.83,19.33,pp_heavy,62.3,62.3,51.2,58.6,B,B+,B+,B,Utility Player,0.75,0.33,,,,1.48,,,0,-0.18,0.5,,,,,,True
f3171936,BW Hilfenhaus,Chennai Super Kings,17,62.0,23,8.02,16.17,pp_heavy,62.2,60.9,70.8,64.6,B+,B+,B+,B+,Utility Player,1.13,0.26,0.42,0.38,-0.26,1.5,0.09,,2,-1.11,0.79,0.09,-0.09,0.06,Conditions-Proof,0.11,False
244048f6,Arshdeep Singh,Punjab Kings,81,285.67,106,9.19,16.17,pp_heavy,62.0,67.0,80.8,69.9,B+,B+,B+,A,Strike Bowler,0.91,0.18,0.42,0.1,0.07,1.68,0.02,-0.13,12,-0.55,0.71,-0.07,0.07,0.18,Tough-Track Enforcer,0.13,False
f986ca1a,HV Patel,Royal Challengers Bangalore,116,404.0,168,9.03,14.43,middle_heavy,61.8,52.0,98.9,71.6,B+,B+,B,S,Strike Bowler,0.87,0.17,0.36,0.22,0.01,1.8,0.02,-0.01,11,-0.68,0.71,-0.03,0.03,0.01,Conditions-Proof,-0.07,False
4c5d73db,CR Woakes,Kolkata Knight Riders,21,73.33,31,9.19,14.19,pp_heavy,61.7,73.5,77.6,70.9,B+,B+,B+,A,Enforcer,0.91,0.19,0.47,-0.07,0.07,1.81,0.09,,1,-0.12,0.57,-0.45,0.45,-0.28,Flat-Track Leaker,-0.25,False
d014d5ac,SE Rutherford,Delhi Capitals,6,6.83,1,8.78,41.0,middle_heavy,61.6,58.0,11.9,43.8,C+,B+,B,D,Utility Player,0.23,0.0,,,0.94,0.83,,,0,0.16,0.5,,,,,,True
d1c94b25,CK Langeveldt,Kolkata Knight Riders,7,26.0,13,7.65,12.0,pp_heavy,61.5,61.6,71.2,64.8,B+,B+,B+,B+,Utility Player,1.3,0.15,,,-0.29,1.63,,,0,-1.25,0.75,,,,,,True
9eb1455b,NT Ellis,Punjab Kings,17,63.0,20,8.78,18.9,middle_heavy,61.4,53.8,57.1,57.4,B,B+,B,B,Utility Player,0.87,0.25,0.52,0.12,0.22,1.17,0.07,,4,-0.26,0.54,-0.58,0.58,0.12,Conditions-Proof,-0.01,False
5bdcdb72,TM Dilshan,Delhi Daredevils,25,45.17,5,8.15,54.2,middle_heavy,61.1,62.5,1.7,41.8,C+,B+,B+,D,Utility Player,0.24,0.2,-0.34,0.34,-0.36,0.81,0.03,,2,-0.22,0.56,-0.13,0.13,-0.15,Conditions-Proof,-0.2,False
f5f18a18,S Randiv,Chennai Super Kings,8,29.0,8,7.69,21.75,middle_heavy,61.0,56.3,46.7,54.7,B,B+,B,B,Utility Player,0.81,0.0,,,-0.35,1.11,,,1,-0.34,0.64,,,,,,True
f24ca2ba,C Nanda,Mumbai Indians,3,8.0,2,7.25,24.0,middle_heavy,60.5,54.4,33.2,49.4,B,B+,B,C+,Utility Player,0.97,0.0,,,,0.99,,,0,-0.26,0.6,,,,,,True
342d8ade,CRD Fernando,Mumbai Indians,10,39.0,19,7.85,12.32,middle_heavy,59.9,49.6,76.5,62.0,B+,B,B,A,Enforcer,0.95,0.16,0.56,0.01,0.15,1.46,0.15,,1,-0.37,0.67,,,0.31,Tough-Track Enforcer,0.15,False
2a72fd4f,Harmeet Singh,Deccan Chargers,27,87.5,30,8.15,17.5,middle_heavy,59.8,39.5,72.2,57.2,B,B,C+,B+,Enforcer,0.71,0.33,-0.15,0.18,-0.34,1.22,0.05,-0.35,5,-0.42,0.71,0.49,-0.49,-0.25,Flat-Track Leaker,-1.07,False
7d3937ed,DJ Thornely,Mumbai Indians,4,7.0,3,5.71,14.0,middle_heavy,59.6,55.2,53.7,56.2,B,B,B,B,Utility Player,0.6,0.0,,,,1.21,,,0,0.44,0.0,,,,,,True
13c35c9e,TG Southee,Kolkata Knight Riders,54,201.0,57,8.83,21.16,pp_heavy,59.6,38.3,52.8,50.2,B,B,C+,B,Utility Player,0.69,0.18,0.04,0.09,-0.19,1.18,0.02,0.07,5,-0.49,0.64,-0.02,0.02,0.0,Conditions-Proof,0.08,False
6eb146d2,Gurkeerat Singh,Kings XI Punjab,6,13.0,5,7.46,15.6,middle_heavy,59.4,58.2,59.9,59.2,B,B,B,B,Utility Player,0.68,0.2,,,-0.28,1.25,,,1,-1.05,0.6,,,,,,True
3dba85c2,WA Mota,Kings XI Punjab,7,12.0,4,8.17,18.0,middle_heavy,59.2,43.6,34.5,45.8,B,B,C+,C+,Utility Player,0.71,0.0,,,,0.82,,,2,0.13,0.5,,,,,,True
a45a5e8d,AM Nayar,Mumbai Indians,19,38.17,9,8.46,25.44,middle_heavy,59.1,62.9,20.4,47.5,B,B,B+,C,Utility Player,0.46,0.11,-0.1,0.07,-0.24,0.94,0.05,,2,-0.36,0.56,-0.48,0.48,-0.3,Flat-Track Leaker,-0.42,False
90edaaa9,S Rana,Royal Challengers Bangalore,3,2.67,0,6.75,999.0,middle_heavy,59.1,59.8,11.7,43.5,C+,B,B,D,Utility Player,0.0,0.0,,,,0.95,,,1,0.09,0.0,,,,,,True
fb2d1dda,N Rana,Kolkata Knight Riders,26,32.0,10,8.47,19.2,middle_heavy,59.1,76.3,44.9,60.1,B+,B,A,C+,Utility Player,0.36,0.4,0.22,1.23,-0.32,1.34,0.05,,4,-0.44,0.83,0.7,-0.7,0.09,Conditions-Proof,0.32,False
f18ba07f,Ankit Soni,Gujarat Lions,6,18.17,4,7.98,27.25,middle_heavy,58.9,58.1,43.8,53.6,B,B,B,C+,Utility Player,0.39,0.25,,,,1.08,,,0,-0.67,0.6,,,,,,True
23eeb873,DL Chahar,Chennai Super Kings,95,319.17,91,8.21,21.04,pp_heavy,58.8,68.5,65.9,64.4,B+,B,B+,B+,Utility Player,0.81,0.24,0.34,0.25,0.18,1.55,0.02,-0.08,7,-0.76,0.79,-0.01,0.01,0.16,Tough-Track Enforcer,0.16,False
dc4686e6,BA Bhatt,Kings XI Punjab,15,49.33,13,8.27,22.77,middle_heavy,58.5,55.8,55.4,56.6,B,B,B,B,Utility Player,0.51,0.23,0.07,-0.17,-0.07,1.14,0.08,,4,-0.21,0.56,-0.34,0.34,0.0,Conditions-Proof,-0.0,False
9a46c4e5,GD Phillips,Rajasthan Royals,4,5.0,2,8.0,15.0,middle_heavy,58.5,58.7,47.6,54.9,B,B,B,B,Utility Player,0.72,0.0,,,,1.17,,,0,-0.66,1.0,,,,,,True
e4cdf230,AS Roy,Kolkata Knight Riders,10,26.67,8,8.17,20.0,middle_heavy,58.3,58.0,58.3,58.2,B,B,B,B,Utility Player,0.74,0.12,0.2,-0.08,-0.09,1.17,0.12,,2,-0.17,0.5,,,-0.03,Conditions-Proof,-0.05,True
6b8eb6e5,S Sreesanth,Kings XI Punjab,44,146.67,43,8.33,20.47,pp_heavy,58.1,40.1,62.1,53.4,B,B,C+,B+,Utility Player,0.8,0.26,0.15,0.42,0.03,1.23,0.03,,4,-0.68,0.71,0.46,-0.46,0.02,Conditions-Proof,0.03,False
0dc00542,Shahid Afridi,Deccan Chargers,10,30.0,9,7.9,20.0,middle_heavy,58.1,61.2,61.3,60.2,B+,B,B+,B+,Utility Player,0.63,0.33,0.57,0.63,-0.19,1.23,0.12,,0,-0.63,0.54,-0.69,0.69,-0.0,Conditions-Proof,-0.16,False
d2340a43,Anand Rajan,Deccan Chargers,8,24.83,10,8.3,14.9,middle_heavy,58.0,45.4,62.1,55.2,B,B,B,B+,Utility Player,0.94,0.2,,,-0.45,1.09,,,3,-0.97,0.73,,,,,,True
57efa3be,SB Styris,Deccan Chargers,11,36.0,9,7.72,24.0,middle_heavy,58.0,62.5,41.7,54.1,B,B,B+,C+,Utility Player,0.54,0.0,0.38,0.25,0.03,1.08,0.1,,1,-0.6,0.73,-0.09,0.09,-0.53,Flat-Track Leaker,-0.23,False
f846de6a,MN Samuels,Pune Warriors,11,35.67,10,7.99,21.4,middle_heavy,57.9,52.5,51.1,53.8,B,B,B,B,Utility Player,0.81,0.2,0.21,0.58,-0.07,1.05,0.1,,2,-0.32,0.58,-0.44,0.44,0.24,Tough-Track Enforcer,0.18,False
2f9d0389,LH Ferguson,Kolkata Knight Riders,49,171.0,63,9.11,16.29,middle_heavy,57.6,45.2,87.7,63.6,B+,B,B,A+,Strike Bowler,0.85,0.24,0.22,0.29,-0.15,1.53,0.03,,4,-0.33,0.64,-0.28,0.28,-0.09,Conditions-Proof,-0.14,False
dc9dd038,Sachin Baby,Royal Challengers Bangalore,2,1.67,3,4.8,3.33,middle_heavy,57.4,58.6,73.3,63.1,B+,B,B,B+,Enforcer,0.6,0.0,,,,2.04,,,0,,,,,,,,True
dcf81436,S Kaul,Sunrisers Hyderabad,55,201.5,63,8.79,19.19,middle_heavy,57.3,45.0,66.1,56.1,B,B,B,B+,Utility Player,0.79,0.22,0.08,0.27,-0.13,1.19,0.02,-0.17,13,-0.41,0.6,-0.09,0.09,-0.04,Conditions-Proof,0.01,False
034b4b7d,VRV Singh,Kings XI Punjab,18,60.0,16,9.15,22.5,middle_heavy,56.9,29.1,36.1,40.7,C+,B,C,C+,Utility Player,0.57,0.25,-0.13,-0.12,-0.22,0.76,0.04,,3,-0.1,0.52,-0.38,0.38,-0.26,Flat-Track Leaker,-0.09,False
2c76b512,DJ Muthuswami,Delhi Daredevils,6,14.0,4,7.71,21.0,pp_heavy,56.5,59.4,53.8,56.6,B,B,B,B,Utility Player,0.62,0.25,,,0.24,1.2,,,1,0.04,0.67,,,,,,True
91ffa6c6,JD Ryder,Pune Warriors,16,39.33,11,7.98,21.45,middle_heavy,55.9,52.4,36.7,48.3,B,B,B,C+,Utility Player,0.64,0.18,-0.31,0.35,-0.24,0.9,0.06,,4,-0.19,0.62,0.29,-0.29,-0.34,Flat-Track Leaker,-0.54,False
0a476045,S Dhawan,Deccan Chargers,6,8.0,4,9.0,12.0,middle_heavy,55.8,60.3,67.7,61.3,B+,B,B+,B+,Utility Player,0.98,0.25,,,-0.42,1.35,,,0,-2.19,1.0,,,,,,True
c42aaf71,M Manhas,Pune Warriors,3,7.0,0,6.0,999.0,middle_heavy,55.6,53.4,11.4,40.1,C+,B,B,D,Utility Player,0.0,0.0,,,,0.74,,,1,-0.78,1.0,,,,,,True
e412cb64,HF Gurney,Kolkata Knight Riders,8,27.0,7,8.85,23.14,pp_heavy,55.6,53.1,13.7,40.8,C+,B,B,D,Utility Player,0.84,0.29,,,0.2,0.74,,,2,0.1,0.56,,,,,,True
16dfcc19,Umar Gul,Kolkata Knight Riders,6,22.5,14,8.8,9.64,middle_heavy,55.1,44.1,77.0,58.7,B,B,C+,A,Enforcer,1.32,0.5,,,0.34,1.56,,,1,-0.58,0.71,,,,,,True
5f26df4f,VS Malik,Kings XI Punjab,13,34.17,6,7.84,34.17,pp_heavy,55.0,59.6,15.4,43.3,C+,B,B,C,Utility Player,0.57,0.17,0.13,-0.31,-0.22,0.87,0.07,,3,-0.67,0.88,0.56,-0.56,0.14,Conditions-Proof,-0.19,False
a1f1829d,K Goel,Kings XI Punjab,6,11.0,0,8.55,999.0,middle_heavy,54.9,53.9,3.9,37.6,C+,B,B,D,Utility Player,0.0,0.0,,,0.31,0.66,,,2,-0.21,0.4,,,,,,True
b56dc5f7,BE Hendricks,Kings XI Punjab,7,25.0,11,9.56,13.64,pp_heavy,54.6,30.9,50.7,45.4,B,B,C+,B,Utility Player,1.01,0.09,,,0.15,0.86,,,2,-0.24,0.5,,,,,,True
73c18486,KR Mayers,Lucknow Super Giants,6,7.0,0,8.43,999.0,pp_heavy,54.6,63.2,1.0,39.6,C+,B,B+,D,Utility Player,0.0,0.0,,,-0.37,0.87,,,0,-0.62,0.67,,,,,,True
03806cf8,JR Hazlewood,Royal Challengers Bangalore,39,144.5,58,8.44,14.95,pp_heavy,54.4,69.7,87.4,70.6,B+,B,B+,A+,Strike Bowler,0.88,0.1,0.66,0.86,-0.08,1.86,0.05,-0.27,8,-0.95,0.65,-0.12,0.12,0.0,Conditions-Proof,-0.01,False
b8d490fd,AJ Finch,Pune Warriors,5,7.17,1,9.35,43.0,middle_heavy,54.0,34.0,11.4,33.1,C+,B,C+,D,Utility Player,0.3,0.0,,,,0.44,,,2,-1.11,1.0,,,,,,True
2f49c897,Mohammed Siraj,Royal Challengers Bangalore,108,383.33,112,8.96,20.54,pp_heavy,54.0,71.6,62.0,62.5,B+,B,B+,B+,Utility Player,0.78,0.3,0.33,0.35,0.07,1.55,0.01,-0.13,14,-0.71,0.76,0.22,-0.22,0.0,Conditions-Proof,0.08,False
c7a995d3,R Sai Kishore,Gujarat Titans,25,73.5,32,8.91,13.78,middle_heavy,53.6,59.6,79.1,64.1,B+,B,B,A,Utility Player,0.94,0.12,0.41,0.24,0.08,1.46,0.06,,1,-0.44,0.61,-0.03,0.03,-0.02,Conditions-Proof,-0.02,False
44aac2f0,Arjun Tendulkar,Mumbai Indians,5,12.17,4,9.62,18.25,pp_heavy,53.5,52.1,46.1,50.6,B,B,B,B,Utility Player,0.72,0.25,,,,0.99,,,0,-1.43,0.67,,,,,,True
c38d3503,Shivam Mavi,Kolkata Knight Riders,32,108.17,33,8.86,19.67,pp_heavy,53.1,19.4,10.9,27.8,C,B,C,D,Utility Player,0.92,0.18,-0.09,0.19,-0.22,0.63,0.02,-0.16,5,-0.73,0.74,-0.04,0.04,0.01,Conditions-Proof,0.11,False
df064e1a,Ravi Bishnoi,Lucknow Super Giants,76,272.17,77,8.31,21.21,middle_heavy,52.9,63.8,77.8,64.8,B+,B,B+,A,Utility Player,0.8,0.27,0.52,0.61,-0.02,1.42,0.02,0.4,5,-0.63,0.76,0.18,-0.18,-0.13,Conditions-Proof,-0.09,False
9170ff49,Parvez Rasool,Sunrisers Hyderabad,11,33.0,4,8.27,49.5,middle_heavy,52.5,48.2,5.4,35.4,C+,B,B,D,Utility Player,0.48,0.25,0.0,-0.24,-0.35,0.54,0.05,,1,-0.45,0.69,0.25,-0.25,-0.27,Flat-Track Leaker,-0.25,False
